CHUNK_INDEX | TEXT_EN | TEXT_VI | ZALO_AUDIO_URL | GLOBAL_START_END
4 | white may decide to play the flexible knight f3. | trắng có thể quyết định chơi hiệp sĩ linh hoạt f3. | N/A | 1335.04-1337.68
4 | When after d5, white has several interesting choices. | Khi sau d5, màu trắng có một số lựa chọn thú vị. | N/A | 1338.32-1342.48
4 | d4 transposes into a slav or semi-slav defense. | d4 chuyển sang phòng thủ nô lệ hoặc bán nô lệ. | N/A | 1342.48-1346.24
4 | g3 or b3 turns the game into the ready opening, a close relative to the English, | g3 hoặc b3 biến trò chơi thành phần mở đầu sẵn sàng, gần giống với tiếng Anh, | N/A | 1346.88-1352.56
4 | which is a subject of another video. The main point to keep in mind is that the | đó là chủ đề của một video khác. Điểm chính cần ghi nhớ là | N/A | 1352.56-1356.64
4 | English isn't fully an independent opening system, so a willingness to learn the ready | Tiếng Anh không hoàn toàn là một hệ thống mở đầu độc lập, vì thế sẵn sàng học hỏi | N/A | 1356.64-1361.2
4 | or queen's gambit positions will strengthen your understanding, | hoặc vị trí gambit của quân hậu sẽ củng cố sự hiểu biết của bạn, | N/A | 1361.2-1364.32
4 | as well as overall ability to play the English as white. | cũng như khả năng chơi tiếng Anh tổng thể của người da trắng. | N/A | 1364.32-1367.2
4 | We conclude our initial journey in the English opening with black's symmetrical response, c5. | Chúng tôi kết thúc hành trình đầu tiên của mình ở phần mở đầu tiếng Anh với phản ứng đối xứng của quân đen, c5. | N/A | 1368.96-1373.84
4 | Instead of trying to immediately imbalance the game like e5 on the first move, | Thay vì cố gắng làm mất cân bằng trò chơi ngay lập tức như e5 ngay lần đầu tiên, | N/A | 1374.56-1378.96
4 | this symmetrical approach is a solid alternative, allowing white to provide more information | Cách tiếp cận đối xứng này là một giải pháp thay thế vững chắc, cho phép màu trắng cung cấp thêm thông tin | N/A | 1378.96-1383.52
4 | before committing to a particular setup. Just like the e5 lines, we are merely | trước khi thực hiện một thiết lập cụ thể. Cũng giống như dòng e5, chúng tôi chỉ đơn thuần là | N/A | 1383.52-1388.32
4 | scratching the surface of this fascinating variation as there are so many different | làm sáng tỏ bề mặt của biến thể hấp dẫn này vì có rất nhiều biến thể khác nhau | N/A | 1388.32-1392.32
4 | approaches to consider. White can explore knight f3, preparing a quick central strike with d4, | cách tiếp cận để xem xét. Trắng có thể khám phá hiệp sĩ f3, chuẩn bị tấn công trung tâm nhanh chóng với d4, | N/A | 1392.32-1398.32
4 | with or without the inclusion of e3. Let's see what happens when both sides | có hoặc không có sự bao gồm của e3. Hãy xem điều gì xảy ra khi cả hai bên | N/A | 1398.32-1402.88
4 | continue to play in a symmetrical manner with knight c3, knight c6, g3, and g6. | tiếp tục chơi đối xứng với hiệp sĩ c3, hiệp sĩ c6, g3 và g6. | N/A | 1402.88-1410.0
4 | The king-side bishops exert their influence over the long diagonals with bishop g2, | Các quân tượng bên vua phát huy ảnh hưởng của mình trên các đường chéo dài với quân tượng g2, | N/A | 1410.6399999999999-1415.6
4 | and bishop g7. We maintain a symmetrical position, but this does not mean that | và giám mục g7. Chúng ta duy trì một vị trí đối xứng, nhưng điều này không có nghĩa là | N/A | 1415.6-1420.4
4 | both sides are content with a lifeless draw. It is true that both sides may continue to play | cả hai bên đều hài lòng với một trận hòa vô hồn. Đúng là cả hai bên có thể tiếp tục thi đấu | N/A | 1420.4-1425.44
4 | in a symmetrical fashion, when the positions may become a bit dry. For example, | theo kiểu đối xứng, khi đó các vị trí có thể trở nên hơi khô. Ví dụ, | N/A | 1425.44-1430.16
4 | e3 may be met by e6, but black may decide to break the symmetry with e5. | e3 có thể gặp e6, nhưng màu đen có thể quyết định phá vỡ tính đối xứng với e5. | N/A | 1430.16-1435.6
4 | Another example of breaking the symmetry can be found after a3. | Một ví dụ khác về việc phá vỡ tính đối xứng có thể tìm thấy sau a3. | N/A | 1436.4-1439.84
4 | This can be a tricky move if black isn't careful. White is preparing queen-side | Đây có thể là một bước đi khó khăn nếu quân đen không cẩn thận. Trắng đang chuẩn bị bên quân hậu | N/A | 1440.4-1444.56
4 | expansion with the well-timed b4. The symmetrical approach with a6 is certainly | mở rộng với b4 đúng lúc. Cách tiếp cận đối xứng với a6 chắc chắn là | N/A | 1444.56-1449.52
4 | possible, but just one of several interesting ways to imbalance the game is by playing e6, | có thể, nhưng chỉ một trong nhiều cách thú vị để làm mất cân bằng trò chơi là chơi e6, | N/A | 1449.52-1454.48
4 | preparing the straightforward plan of knight g to e7, castle king-side, and likely striking | chuẩn bị kế hoạch đơn giản từ hiệp sĩ g đến e7, phía vua lâu đài và có khả năng tấn công | N/A | 1455.04-1460.32
4 | the center with d5. White may prepare b4 by playing rook b1, but a tricky option to explore | trung tâm với d5. Trắng có thể chuẩn bị b4 bằng cách chơi xe b1, nhưng đây là một lựa chọn khó khám phá | N/A | 1460.32-1467.3600000000001
4 | is playing b4 immediately. White is willing to sacrifice a pawn after c takes b4, | đang chơi b4 ngay. Trắng sẵn sàng hy sinh một con tốt sau khi c ăn b4, | N/A | 1467.3600000000001-1473.52
4 | a takes b4, and knight takes b4. This is not a pawn sacrifice black should want to accept. | a lấy b4, và hiệp sĩ lấy b4. Đây không phải là một con tốt hy sinh mà người da đen muốn chấp nhận. | N/A | 1473.52-1480.4
4 | Not only does white's rook enjoy great activity on the a-file, | Xe trắng không chỉ có hoạt động tích cực trên a-file, | N/A | 1480.4-1483.92
4 | the move e6 weakened the a3 to f8 diagonal, so I can exploit this weakness with bishop a3. | nước đi e6 làm suy yếu đường chéo a3 đến f8 nên mình có thể khai thác điểm yếu này bằng Bishop a3. | N/A | 1483.92-1490.24
4 | You know it's a bad sign if one of black's best moves is bishop f8, | Bạn biết đó là một dấu hiệu xấu nếu một trong những nước đi tốt nhất của quân đen là quân tượng f8, | N/A | 1490.88-1494.8
4 | trying to protect the knight. a5 simply doesn't work after white captures the knight, | cố gắng bảo vệ hiệp sĩ. a5 đơn giản là không hoạt động sau khi quân trắng bắt được hiệp sĩ, | N/A | 1494.8-1499.6
5 | the rook's pin against the a5 pawn. And after the natural knight c6, White has the powerful shot | chốt của quân xe so với quân tốt a5. Và sau hiệp sĩ tự nhiên c6, Trắng có đòn đánh cực mạnh | N/A | 1500.0-1507.04
5 | knight b5. Threatening knight d6 check when Black's position is in serious trouble. Bishop f8 | hiệp sĩ b5. Đe dọa hiệp sĩ d6 kiểm tra khi vị trí của Đen gặp rắc rối nghiêm trọng. giám mục f8 | N/A | 1507.04-1513.92
5 | is well met by bishop d6, threatening knight c7 check. And even bishop b2 is a reasonable reply, | được gặp Bishop d6, đe dọa hiệp sĩ c7 kiểm tra. Và ngay cả Bishop b2 cũng là một câu trả lời hợp lý, | N/A | 1513.92-1521.04
5 | taking advantage of the weak and long dark-squared diagonal. If Black tries to grab the rook with | tận dụng đường chéo vuông tối yếu và dài. Nếu Đen cố gắng lấy quân xe bằng | N/A | 1521.04-1526.08
5 | bishop takes a1. White's dark-squared dominance decides the game with knight d6 check when after | giám mục lấy a1. Sự thống trị bình phương tối của Trắng quyết định ván đấu với hiệp sĩ d6 chiếu khi sau | N/A | 1526.16-1532.72
5 | king f8. Instead of knight takes c8, discovering the bishop's check against the enemy king, | vua f8. Thay vì hiệp sĩ lấy c8, phát hiện ra sự kiểm tra của giám mục chống lại vua đối phương, | N/A | 1532.72-1538.8
5 | certainly a strong move. White can also play the patient queen takes a1. Capturing the bishop | chắc chắn là một động thái mạnh mẽ. Trắng cũng có thể chơi quân hậu kiên nhẫn mất a1. Bắt giữ giám mục | N/A | 1538.8-1544.8
5 | while threatening the rook in the corner. In addition to the hanging rook on h8, | đồng thời đe dọa quân xe ở góc. Ngoài quân treo ở h8, | N/A | 1544.8-1548.96
5 | knight takes c8 check is still a deadly resource, so Black's position is simply falling apart. | hiệp sĩ kiểm tra c8 vẫn là một nguồn tài nguyên chết người, vì vậy vị trí của Đen đơn giản là đang sụp đổ. | N/A | 1548.96-1554.32
5 | Accepting the pawn sacrifice with c takes b4 is not a wise decision, | Chấp nhận hy sinh con tốt với c lấy b4 không phải là một quyết định sáng suốt, | N/A | 1555.04-1559.44
5 | but since White decided to play this aggressive flank attack with the rook still on a1, | nhưng vì Trắng quyết định chơi đòn tấn công sườn hung hãn này với quân vẫn ở a1, | N/A | 1559.44-1564.08
5 | Black has the strong resource knight takes b4. Preparing to meet a takes b4 with c takes b4. | Đen có hiệp sĩ tài nguyên mạnh mất b4. Chuẩn bị gặp a mất b4 với c mất b4. | N/A | 1564.08-1571.28
5 | Taking advantage of the pin c3 knight, one grandmaster game continued with d4. | Tận dụng hiệp sĩ pin c3, một ván đấu đại kiện tướng tiếp tục với d4. | N/A | 1571.92-1577.68
5 | Occupying the center while restricting Black's active dark-squared bishop, | Chiếm trung tâm trong khi hạn chế tượng quân đen đang hoạt động của Đen, | N/A | 1577.68-1581.76
5 | White is prepared to meet b takes c3 with e3. Preparing to collect the pawn with knight e2 | Trắng chuẩn bị gặp b lấy c3 bằng e3. Chuẩn bị thu quân tốt với hiệp sĩ e2 | N/A | 1581.76-1588.56
5 | and knight takes c3. Grandmaster Vladimir Tukhmukov continued with knight e7. | và hiệp sĩ lấy c3. Đại kiện tướng Vladimir Tukhmukov tiếp tục với hiệp sĩ e7. | N/A | 1588.56-1594.16
5 | When his opponent, Grandmaster Alexander Delchev continued with knight e2. White is | Khi đối thủ của ông, Đại kiện tướng Alexander Delchev tiếp tục với hiệp sĩ e2. Màu trắng là | N/A | 1594.16-1599.68
5 | prepared to play knight takes c3, so Grandmaster Tukhmukov played the well-timed central strike | chuẩn bị đánh hiệp sĩ c3 nên Đại kiện tướng Tukhmukov đánh trung tâm rất đúng lúc | N/A | 1599.68-1605.28
5 | d5. Attacking the unprotected pawn on c4. Knight takes c3 is a reasonable choice, | d5. Tấn công con tốt không được bảo vệ trên c4. Knight lấy c3 là lựa chọn hợp lý | N/A | 1605.28-1612.16
5 | preparing to meet d takes c4 with queen a4 check. Grandmaster Delchev decided to play the more | chuẩn bị gặp d mất c4 với kiểm tra nữ hoàng a4. Đại kiện tướng Delchev quyết định chơi nhiều hơn | N/A | 1612.16-1618.56
5 | combative c takes d5. Preparing to meet knight takes d5. Supporting the c3 pawn | chiến đấu c mất d5. Chuẩn bị gặp hiệp sĩ mất d5. Hỗ trợ cầm đồ c3 | N/A | 1618.56-1625.84
5 | with bishop a3. Preventing Black from castling for the time being. Bishop f8 isn't as bad | với giám mục a3. Ngăn chặn việc nhập thành của quân Đen trong thời gian hiện tại. Bishop f8 không tệ bằng | N/A | 1625.84-1632.32
5 | of a response as it may appear, and in the game Black decided to play bishop d7, | về một phản ứng có thể xuất hiện, và trong trò chơi Đen quyết định chơi Bishop d7, | N/A | 1632.32-1637.44
5 | preparing bishop c6. Supporting the knight while X-rank the enemy bishop on g2, | chuẩn bị giám mục c6. Hỗ trợ hiệp sĩ trong khi xếp hạng X cho giám mục của đối phương trên g2, | N/A | 1637.44-1642.88
5 | leading to a double-edged middle game struggle. In this symmetrical structure, | dẫn đến một cuộc đấu tranh hai lưỡi ở giữa trò chơi. Trong cấu trúc đối xứng này, | N/A | 1642.88-1648.16
5 | White's most popular response is to play knight f3. Since Black has adopted the same setup | Phản ứng phổ biến nhất của White là chơi hiệp sĩ f3. Vì Đen đã áp dụng cách thiết lập tương tự | N/A | 1648.16-1653.76
5 | as White, this means Black may explore ideas typically available when playing the White side | với tư cách là Trắng, điều này có nghĩa là Đen có thể khám phá những ý tưởng thường có khi chơi bên Trắng | N/A | 1653.76-1658.48
5 | of the English. e5, often preparing d6, and bishop e6 is a setup associated with world champion | của người Anh. e5, thường chuẩn bị d6, và Bishop e6 là setup gắn liền với nhà vô địch thế giới | N/A | 1658.48-1665.68
5 | Mikhail Botvinik. This is an English setup used by both White and Black. Another important option | Mikhail Botvinik. Đây là cách thiết lập tiếng Anh được cả Trắng và Đen sử dụng. Một lựa chọn quan trọng khác | N/A | 1665.68-1671.52
5 | to explore is e6, as played by world champion Bobby Fischer. What happens if Black is content | để khám phá là e6, do nhà vô địch thế giới Bobby Fischer thủ vai. Điều gì xảy ra nếu Đen hài lòng | N/A | 1671.52-1677.68
5 | with maintaining symmetry with knight f6? This is a reasonable way to maintain flexibility and | với việc duy trì tính đối xứng với hiệp sĩ f6? Đây là một cách hợp lý để duy trì tính linh hoạt và | N/A | 1677.68-1683.36
5 | see how White may continue. There's nothing wrong with maintaining symmetry by castling, | xem Trắng có thể tiếp tục như thế nào. Không có gì sai khi duy trì tính đối xứng bằng cách nhập thành, | N/A | 1683.3600000000001-1688.4
5 | but if White would prefer to break the symmetry, then we can explore the central strike d4. | nhưng nếu Trắng muốn phá vỡ tính đối xứng thì chúng ta có thể khám phá đòn tấn công trung tâm d4. | N/A | 1688.4-1693.2
5 | If Black tries to take the symmetrical approach to the extreme with d5, this is actually not as | Nếu Đen cố gắng áp dụng cách tiếp cận đối xứng đến mức tối đa với d5, thì điều này thực sự không như ý muốn. | N/A | 1693.92-1699.2
5 | bad as it looks, but not only is castling a reasonable option, White can break the | Trông thì có vẻ tệ, nhưng việc nhập thành không chỉ là một lựa chọn hợp lý mà Trắng còn có thể phá vỡ thế cờ. | N/A | 1699.2-1703.68
5 | symmetry immediately with d-take c5, opening up the d-file for the queen with an excellent | đối xứng ngay với d-take c5, mở ra d-file cho nữ hoàng một cách xuất sắc | N/A | 1703.68-1709.2
5 | position for White. As White fights for more central control, the d4 pawn adds pressure against c5, | vị trí dành cho Trắng. Khi Trắng chiến đấu để giành quyền kiểm soát trung tâm nhiều hơn, tốt d4 sẽ gây áp lực lên c5, | N/A | 1709.2-1715.92
5 | while also contemplating the space gaining d5. In response to d4, Black typically exchanges pawns | đồng thời cũng dự tính không gian tăng d5. Để đáp lại d4, Đen thường đổi quân tốt | N/A | 1715.92-1722.48
5 | with c-takes d4, knight takes d4, resolving the central tension, but revealing the light | với c-lấy d4, hiệp sĩ lấy d4, giải quyết sự căng thẳng ở trung tâm, nhưng để lộ ánh sáng | N/A | 1722.48-1728.88
5 | squared bishop's pressure against the knight on c6. This makes playing d6 more difficult, | bình phương áp lực của quân tượng lên quân mã ở c6. Điều này làm cho việc chơi d6 trở nên khó khăn hơn, | N/A | 1728.88-1734.32
5 | as this would remove an important defender of the c6 knight. It's possible to play knight takes | vì điều này sẽ loại bỏ một người bảo vệ quan trọng của hiệp sĩ c6. Có thể chơi hiệp sĩ | N/A | 1734.32-1739.84
5 | d4 immediately, or in a battle between world champions, Grandmaster Vishwanathan Anand decided | d4 ngay lập tức, hoặc trong trận chiến giữa các nhà vô địch thế giới, Đại kiện tướng Vishwanathan Anand quyết định | N/A | 1739.84-1745.76
5 | to castle. His opponent, Grandmaster Vladimir Kramnik, followed suit by castling as well. | tới lâu đài. Đối thủ của ông, Đại kiện tướng Vladimir Kramnik, cũng làm theo bằng cách nhập thành. | N/A | 1745.76-1751.84
5 | The provocative knight g4, discovering the dark-squared bishop's pressure against the | Hiệp sĩ khiêu khích g4, phát hiện ra áp lực của giám mục bình phương đen tối đối với | N/A | 1752.6399999999999-1756.96
5 | knight on d4, is certainly a playable option the interested viewer may explore, | hiệp sĩ trên d4, chắc chắn là một lựa chọn có thể chơi được mà người xem quan tâm có thể khám phá, | N/A | 1756.96-1761.92
5 | but since the pressure against the knight on c6 makes the natural d6 difficult to play, | nhưng vì áp lực lên quân mã ở c6 khiến cho quân d6 tự nhiên khó chơi, | N/A | 1761.92-1767.04
5 | Grandmaster Anand played the straightforward knight takes d4. Queen takes d4. This is a | Đại kiện tướng Anand đóng vai hiệp sĩ thẳng thắn mất d4. Nữ hoàng lấy d4. Đây là một | N/A | 1767.04-1773.3600000000001
5 | sensitive square for White's queen, as it aligns with the enemy dark-squared bishop. | hình vuông nhạy cảm dành cho quân hậu của Trắng, vì nó phù hợp với quân tượng có hình vuông tối của kẻ thù. | N/A | 1773.3600000000001-1777.92
5 | There isn't a useful discovery with the knight just yet, but this is an important | Chưa có khám phá hữu ích nào về hiệp sĩ, nhưng đây là một khám phá quan trọng. | N/A | 1777.92-1781.8400000000001
5 | theme to keep in mind. After exchanging knights, Black typically plays d6, supporting | chủ đề cần ghi nhớ. Sau khi đổi mã, Đen thường chơi d6, hỗ trợ | N/A | 1781.8400000000001-1788.08
5 | the center while opening up a diagonal for the light-squared bishop. | trung tâm đồng thời mở ra một đường chéo cho quân tượng bình phương sáng. | N/A | 1788.08-1791.68
5 | The dynamic potential of the dark-squared bishop should not be underestimated, | Không nên đánh giá thấp tiềm năng năng động của quân tượng bình phương tối, | N/A | 1791.68-1795.76
5 | because if White decides to play b3, supporting the c4 pawn- | bởi vì nếu Trắng quyết định chơi b3, ủng hộ tốt c4- | N/A | 1795.76-1799.92
6 | and possibly preparing to fight for dark-squared control on the long diagonal, Black can take | và có thể chuẩn bị chiến đấu để giành quyền kiểm soát bình phương tối trên đường chéo dài, Đen có thể chiếm | N/A | 1800.0-1805.12
6 | advantage of the weakened dark squares with the central shot, d5, attacking the c4 pawn, | tận dụng các ô tối yếu đã suy yếu với cú đánh trung tâm, d5, tấn công con tốt c4, | N/A | 1805.12-1810.88
6 | while supporting the deadly threat, knight e4, unleashing the dark-squared bishop's pressure | đồng thời hỗ trợ mối đe dọa chết người, hiệp sĩ e4, giải phóng áp lực của quân giám mục bóng tối | N/A | 1810.88-1815.6
6 | against the queen and knight on the long diagonal. If White responds with c takes d5, | chống lại nữ hoàng và hiệp sĩ trên đường chéo dài. Nếu Trắng trả lời c mất d5, | N/A | 1815.6-1821.2
6 | this is well met by knight takes d5, discovering the bishop's attack against the queen, | điều này được đáp ứng tốt bởi hiệp sĩ mất d5, phát hiện ra cuộc tấn công của giám mục chống lại nữ hoàng, | N/A | 1821.92-1827.6
6 | preparing to meet queen takes d5, with bishop takes c3, attacking White's rook on a1 as Black's | chuẩn bị gặp quân hậu lấy d5, với quân tượng ăn c3, tấn công quân Trắng ở a1 là quân Đen | N/A | 1827.68-1834.8
6 | position is coming to life. White can still hold the balance with bishop h6, although this does allow | vị trí đang đi vào cuộc sống. Trắng vẫn có thể giữ thế cân bằng với Bishop h6, mặc dù điều này cho phép | N/A | 1834.8-1840.4
6 | an exchange of queens, followed by rook d8, when Black enjoys an active position. Grandmaster Kramnik | trao đổi quân hậu, tiếp theo là xe d8, khi Đen chiếm thế chủ động. Đại kiện tướng Kramnik | N/A | 1840.4-1847.44
6 | resolved the unpleasant alignment between White's queen and the enemy dark-squared bishop by playing | giải quyết sự liên kết khó chịu giữa quân hậu của Trắng và quân tượng của quân địch bằng cách chơi | N/A | 1847.44-1852.56
6 | queen d3, vacating the long dark-squared diagonal while still supporting the center, | nữ hoàng d3, bỏ trống đường chéo hình vuông dài màu tối trong khi vẫn hỗ trợ trung tâm, | N/A | 1852.64-1858.4
6 | attacking the queen with bishop f5, provoking e4, restricting the light-squared bishop, | tấn công quân hậu bằng quân tượng f5, khiêu khích e4, hạn chế quân cờ bình phương ánh sáng, | N/A | 1858.4-1863.84
6 | before playing bishop e6 is an interesting option, and it's also possible to play like | trước khi chơi Bishop e6 là một lựa chọn thú vị và cũng có thể chơi như | N/A | 1863.84-1868.8
6 | Grandmaster Anand with bishop e6, adding pressure against the c4 pawn in offering a | Đại kiện tướng Anand với tượng e6, tạo thêm áp lực lên con tốt c4 trong việc đưa ra một | N/A | 1868.8-1874.64
6 | sacrifice on b7. If White decides to accept this pawn sacrifice with bishop takes b7, | hy sinh trên b7. Nếu Trắng quyết định chấp nhận hy sinh con tốt này với tượng sẽ mất b7, | N/A | 1874.64-1880.8
6 | Black is prepared to respond with rook b8, taking advantage of the newly open b file, | Đen chuẩn bị đáp trả bằng xe b8, lợi dụng file b mới mở, | N/A | 1880.88-1886.08
6 | followed by queen a5, connecting the rooks on the back rank, building active counterplay | theo sau là quân hậu a5, kết nối các quân xe ở hàng sau, xây dựng lối chơi phản công chủ động | N/A | 1886.08-1891.12
6 | against White's queen side. Instead of weakening the long dark-squared diagonal with b3, | chống lại phe nữ hoàng của White. Thay vì làm suy yếu đường chéo bình phương tối dài bằng b3, | N/A | 1891.12-1896.72
6 | Grandmaster Kramnik decided to develop the dark-squared bishop to the modest d2 square, | Grandmaster Kramnik quyết định phát triển quân tượng hình vuông tối thành hình vuông d2 khiêm tốn, | N/A | 1896.72-1901.36
6 | connecting the rooks on the back rank while supporting the knight on c3. | kết nối các quân xe ở hàng sau đồng thời hỗ trợ quân mã ở c3. | N/A | 1902.0-1906.16
6 | The bishop may even find a moment to use the c3 square at some point, fighting for control over | Giám mục thậm chí có thể tìm thấy thời điểm để sử dụng ô vuông c3 vào một thời điểm nào đó, tranh giành quyền kiểm soát | N/A | 1906.16-1911.28
6 | the long diagonal. Grandmaster Anand continued with queen d7, creating a queen bishop battery, | đường chéo dài. Grandmaster Anand tiếp tục với nữ hoàng d7, tạo ra một đội quân giám mục nữ hoàng, | N/A | 1911.28-1918.0
6 | pointing toward White's king side while also supporting the b7 pawn. Kramnik continued | hướng về phía quân vua của Trắng đồng thời hỗ trợ con tốt b7. Kramnik tiếp tục | N/A | 1918.0-1923.52
6 | with rook f to d1, centralizing the rook, aligning with the enemy queen on the d file. | với quân xe f đến d1, tập trung quân xe, thẳng hàng với quân hậu của đối phương trên tập d. | N/A | 1923.52-1929.2
6 | Centralizing this rook also creates the additional option of meeting a potential | Việc tập trung quân xe này cũng tạo thêm cơ hội gặp gỡ một đối thủ tiềm năng. | N/A | 1929.84-1933.68
6 | bishop h3, intending to exchange bishops with bishop h1. In this case, bishop h1 is a reasonable | Bishop h3, có ý định trao đổi Bishop với Bishop h1. Trong trường hợp này Bishop h1 là hợp lý | N/A | 1933.68-1940.8
6 | option, maintaining pressure against Black's queen side. The bishop on h1 can look a bit awkward, | lựa chọn, duy trì áp lực đối với quân hậu của Đen. Bishop trên h1 có thể trông hơi lúng túng, | N/A | 1940.8-1946.64
6 | but since Black does not have a direct king side attack, the placement of the bishop should | nhưng vì Đen không có đòn tấn công trực tiếp của quân vua nên việc đặt quân tượng phải | N/A | 1946.64-1950.72
6 | not be a serious issue. White has a fairly straightforward way to complete development | không phải là một vấn đề nghiêm trọng. White có một cách khá đơn giản để hoàn thành quá trình phát triển | N/A | 1950.72-1955.52
6 | with rook a to c1, supporting the c file while vacating the long diagonal, | với rook a đến c1, hỗ trợ tệp c trong khi bỏ trống đường chéo dài, | N/A | 1955.52-1960.24
6 | preparing to solidify the c3 pawn with b3. The c4 pawn fought for control over the d5 square from | chuẩn bị củng cố cầm đồ c3 bằng b3. Tốt c4 tranh giành quyền kiểm soát ô d5 từ | N/A | 1960.24-1967.3600000000001
6 | the very first move of the game, and it still remains an important positional factor, | nước đi đầu tiên của trò chơi và nó vẫn là một yếu tố vị trí quan trọng, | N/A | 1967.3600000000001-1972.0
6 | preventing Black's d pawn from favorably advancing. Rook a to b8, supporting the b7 pawn while | ngăn cản quân Tốt của Đen tiến lên thuận lợi. Xe a đến b8, hỗ trợ tốt b7 trong khi | N/A | 1972.0-1978.72
6 | vacating the long light square diagonal, as well as deciding to place either rook on c8 | bỏ trống đường chéo hình vuông dài, cũng như quyết định đặt một trong hai quân xe vào c8 | N/A | 1978.72-1983.76
6 | or interesting options to explore. Grandmaster Anand decided to generate counterplay with | hoặc những lựa chọn thú vị để khám phá. Đại kiện tướng Anand quyết định tạo ra đòn phản công bằng | N/A | 1983.76-1988.8
6 | knight g4, preparing knight e5, attacking the queen as well as the c4 pawn. So Kramnick anticipated | hiệp sĩ g4, chuẩn bị hiệp sĩ e5, tấn công quân hậu cũng như con tốt c4. Vậy là Kramnick đã đoán trước | N/A | 1988.88-1996.48
6 | this idea by playing b3, reinforcing the c4 pawn but removing a defender of the knight on c3. | ý tưởng này bằng cách chơi b3, củng cố quân tốt c4 nhưng loại bỏ quân bảo vệ hiệp sĩ ở c3. | N/A | 1996.48-2003.52
6 | This is why Kramnick's bishop on d2 is useful, helping support this knight. White is ready to | Đây là lý do tại sao tượng của Kramnick ở d2 lại hữu ích, giúp hỗ trợ hiệp sĩ này. Trắng đã sẵn sàng | N/A | 2003.52-2009.28
6 | address the unpleasant tension down the long diagonal with rook a to c1. So Anand attacked | giải quyết sự căng thẳng khó chịu theo đường chéo dài bằng xe từ a đến c1. Thế là Anand tấn công | N/A | 2009.28-2014.64
6 | Kramnick's queen with knight e5. White centralized the queen on e4, attacking the b7 pawn. Black | Nữ hoàng của Kramnick với hiệp sĩ e5. Trắng tập trung quân hậu vào e4, tấn công con tốt b7. Đen | N/A | 2014.64-2022.8
6 | defended the pawn with rook a to b8, when White continued as planned with rook a to c1. White enjoys | bảo vệ quân tốt bằng quân a đến b8, khi Trắng tiếp tục theo kế hoạch với quân a đến c1. Trắng thích | N/A | 2022.8-2029.44
6 | a space advantage thanks to the c4 pawn in overall light square control. The queen may find a more | lợi thế về không gian nhờ con tốt c4 trong điều khiển ô vuông nhẹ tổng thể. Nữ hoàng có thể tìm thêm | N/A | 2029.44-2035.12
6 | secure post on h4, adding pressure against Black's king side. This type of positional squeeze is a | giữ vững vị trí trên h4, tạo thêm áp lực cho phe vua Đen. Kiểu ép vị trí này là một | N/A | 2035.12-2041.6
6 | common goal for English players and although it may be difficult for Black to find concrete counterplay, | mục tiêu chung cho các cầu thủ Anh và mặc dù Đen có thể khó tìm được biện pháp phản công cụ thể, | N/A | 2041.6-2047.12
6 | the position itself remains relatively resilient with resources such as b6, relieving the tension | bản thân vị thế này vẫn tương đối linh hoạt với các nguồn lực như b6, làm giảm bớt căng thẳng | N/A | 2047.12-2052.88
6 | between the b pawn and White's light-squared bishop as well as rook f to c8, clamping down on the c5 | giữa quân tốt b và quân tượng bình phương nhẹ của Trắng cũng như quân từ f đến c8, kẹp chặt c5 | N/A | 2052.88-2059.2799999999997
6 | square. The English is a popular alternative to immediately occupying the center and may often | quảng trường. Tiếng Anh là một lựa chọn thay thế phổ biến để chiếm lĩnh trung tâm ngay lập tức và thường có thể | N/A | 2059.2799999999997-2065.68
6 | transpose into d4 and in some cases e4 openings. This flexible opening also has its own independent | chuyển sang d4 và trong một số trường hợp mở e4. Việc mở linh hoạt này cũng có tính độc lập riêng | N/A | 2065.76-2072.24
6 | lines to explore, initially fighting for central control from the flanks, delaying an immediate | để khám phá, ban đầu tranh giành quyền kiểm soát trung tâm từ hai bên sườn, trì hoãn một cuộc tấn công ngay lập tức | N/A | 2072.24-2077.36
6 | central confrontation. The English opening often produces subtle, positional struggles, | đối đầu trung tâm. Phần mở đầu bằng tiếng Anh thường tạo ra những đấu tranh tinh vi, mang tính lập trường, | N/A | 2077.36-2082.16
6 | but if both sides are willing, the game can become quite sharp. Thanks for exploring the | nhưng nếu cả hai bên đều sẵn lòng, trận đấu có thể trở nên khá gay cấn. Cảm ơn bạn đã khám phá | N/A | 2082.16-2086.8
6 | strategically rich opening, and best of luck the next time c4 makes an appearance in your game, | Sự mở đầu phong phú về mặt chiến lược và chúc may mắn vào lần tới khi c4 xuất hiện trong trò chơi của bạn, | N/A | 2086.8-2091.92
6 | right here on Chess.com. | ngay tại đây trên Chess.com. | N/A | 2091.92-2095.52
